Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_Ibrido vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
24500,5,78,1,116,1,98,1,0,1,0,0,0,1,0
24500,4,90,1,116,1,98,1,0,1,0,0,0,1,0
24600,5,93,1,150,1,156,1,0,0,0,1,0,0,0
24600,5,50,1,190,1,195,1,0,0,0,1,0,0,0
24600,3,85,1,116,1,208,1,0,1,0,0,1,0,0
24700,5,80,1,116,1,724,1,0,0,0,0,0,0,1
24800,4,95,1,116,1,185,1,0,1,0,0,1,0,0
24800,4,30,1,116,1,190,1,0,1,0,0,1,0,0
24800,3,20,1,136,1,177,0,0,0,0,1,1,0,0
24800,5,34,1,190,1,146,1,0,0,0,0,1,0,0
24900,5,41,1,136,1,101,0,0,1,0,0,0,0,0
24900,3,49,1,116,1,464,1,0,0,0,1,0,0,1
24900,3,41,1,150,1,200,1,0,0,0,0,0,1,0
24900,4,48,1,116,1,201,1,0,0,0,1,1,0,0
24900,5,99,1,116,1,623,1,0,1,0,0,0,0,1
24900,5,55,1,136,1,256,0,0,1,0,0,1,0,0
24900,3,107,1,116,1,233,1,0,1,0,0,1,0,0
24900,3,107,1,116,1,177,1,0,1,0,0,1,0,0
24900,3,107,1,116,1,177,1,0,1,0,0,1,0,0
24900,4,91,1,150,1,389,1,0,0,0,0,0,0,1
24900,4,92,1,150,1,742,1,0,1,0,0,0,0,1
24900,2,52,1,116,1,101,1,0,1,0,0,0,0,0
24900,2,25,1,136,1,276,0,0,1,0,0,1,0,0
24900,4,84,1,150,1,861,1,0,0,0,1,0,0,1
24900,2,48,1,116,1,436,1,0,0,0,0,0,0,1
24900,3,77,1,136,1,500,0,0,0,0,1,0,0,1
24900,4,98,1,150,1,611,1,0,0,0,0,0,0,1
24900,4,103,1,150,1,111,1,0,1,0,0,1,0,0
24900,4,52,1,116,1,750,1,0,0,0,0,0,0,1
24900,5,74,1,116,1,362,1,0,1,0,0,0,1,0
24900,5,75,1,150,1,270,1,0,1,0,0,1,0,0
24900,5,75,1,150,1,201,1,0,1,0,0,1,0,0
24900,2,94,1,116,1,206,1,0,1,0,0,1,0,0
24900,3,28,1,136,1,262,0,0,1,0,0,1,0,0
24900,3,19,1,136,1,262,0,0,1,0,0,1,0,0
24900,3,79,1,116,1,759,1,0,1,0,0,0,0,1
24900,4,67,1,116,1,184,1,0,1,0,0,1,0,0
24900,4,139,1,150,1,523,1,0,1,0,0,0,0,1
24900,2,21,1,136,1,262,0,0,1,0,0,1,0,0
24900,3,32,1,136,1,262,0,0,1,0,0,1,0,0
24900,2,94,1,116,1,196,1,0,1,0,0,1,0,0
24900,2,44,1,116,1,121,1,0,0,1,0,1,0,0
24900,4,74,1,136,1,121,0,0,1,0,0,1,0,0
24900,4,81,1,116,1,98,1,0,1,0,0,0,1,0
24900,4,94,1,150,1,412,1,0,1,0,0,0,0,1
24950,5,37,1,136,1,276,0,0,1,0,0,1,0,0
24990,5,58,1,116,1,128,1,0,1,0,0,0,0,0
24990,3,62,1,150,1,667,1,0,1,0,0,0,0,1
24990,4,143,1,150,1,326,1,0,1,0,0,0,1,0
24990,5,85,1,116,1,213,1,0,1,0,0,0,1,0
24990,5,108,1,150,1,648,1,0,1,0,0,0,0,1
24999,4,45,1,150,1,276,1,0,1,0,0,1,0,0
24999,5,137,1,150,1,88,1,0,1,0,0,0,1,0
24999,4,119,1,150,1,40,1,0,1,0,0,0,0,0
24999,4,29,1,150,1,326,1,0,0,0,0,0,1,0
25000,4,52,1,178,1,350,0,0,0,0,0,0,1,0
25000,3,68,1,116,1,101,1,0,0,0,0,0,1,0
25000,5,63,1,190,1,216,1,0,0,0,1,1,0,0
25000,3,68,1,116,1,98,1,0,0,0,0,0,1,0
25100,4,40,1,136,1,206,0,0,0,0,0,1,0,0
25100,2,95,1,150,1,164,1,0,0,0,0,0,1,0
25100,2,95,1,150,1,132,1,0,0,0,0,0,0,0
25100,4,40,1,136,1,208,0,0,0,0,0,1,0,0
25200,4,21,1,136,1,159,0,0,0,0,1,0,0,0
25200,4,71,1,116,1,286,1,0,1,0,0,1,0,0
25299,4,70,1,136,1,490,0,0,1,0,0,0,0,1
25300,4,94,1,150,1,695,1,0,1,0,0,0,0,1
25300,4,79,1,116,1,286,1,0,1,0,0,1,0,0
25400,5,135,1,150,1,382,1,0,1,0,0,0,1,0
25400,5,159,1,190,1,156,1,0,1,0,0,0,0,0
25400,3,75,1,116,1,121,1,0,1,0,0,1,0,0
25490,5,73,1,116,1,389,1,0,1,0,0,0,0,1
25499,5,58,1,136,1,490,0,0,1,0,0,0,0,1
25499,2,35,1,116,1,475,1,0,0,0,0,0,0,1
25500,5,80,1,136,1,448,0,0,1,0,0,0,0,1
25500,5,104,1,150,1,94,1,0,1,0,0,0,0,0
25500,5,34,1,136,1,159,0,0,1,0,0,0,0,0
25500,5,51,1,116,1,68,1,0,1,0,0,0,0,0
25500,5,118,1,150,1,628,1,0,1,0,0,0,0,1
25500,4,81,1,116,1,101,1,0,1,0,0,0,1,0
25500,2,38,1,116,1,119,1,0,0,0,0,1,0,0
25500,2,93,1,150,1,206,1,0,1,0,0,1,0,0
25500,4,84,1,150,1,184,1,0,1,0,0,1,0,0
25500,4,51,1,116,1,270,1,0,1,0,0,1,0,0
25500,2,64,1,136,1,98,0,0,1,0,0,0,1,0
25500,5,59,1,136,1,156,0,0,1,0,0,0,0,0
25540,5,69,1,116,1,132,1,0,1,0,0,0,0,0
25540,5,69,1,116,1,164,1,0,1,0,0,0,1,0
25550,4,17,1,116,1,486,1,0,1,0,0,0,0,1
25570,2,16,1,109,1,276,0,0,1,0,0,1,0,0
25590,4,94,1,150,1,235,1,0,1,0,0,0,1,0
25600,4,110,1,116,1,156,1,0,1,0,0,0,0,0
25600,4,29,1,136,1,287,0,0,1,0,0,1,0,0
25799,5,70,1,150,1,130,1,0,1,0,0,0,1,0
25799,5,70,1,150,1,485,1,0,1,0,0,0,0,1
25799,5,70,1,150,1,611,1,0,1,0,0,0,0,1
25799,5,70,1,150,1,283,1,0,1,0,0,1,0,0
25799,5,70,1,150,1,25,1,0,1,0,0,0,0,0
25799,5,70,1,150,1,628,1,0,1,0,0,0,0,1
25799,5,70,1,150,1,750,1,0,1,0,0,0,0,1
25799,5,70,1,150,1,326,1,0,1,0,0,0,1,0
25799,5,70,1,150,1,861,1,0,1,0,0,0,0,1
25799,5,70,1,150,1,86,1,0,1,0,0,0,0,0
25800,4,38,1,116,1,20,1,0,0,0,1,0,0,0
25860,5,50,1,116,1,91,1,0,1,0,0,0,1,0
25899,4,51,1,116,1,490,1,0,1,0,0,0,0,1
25900,4,119,1,190,1,121,1,0,1,0,0,1,0,0
25900,5,75,1,116,1,552,1,0,0,0,1,0,0,1
25900,3,80,1,116,1,623,1,0,0,0,0,0,0,1
25900,5,63,1,136,1,495,0,0,1,0,0,0,0,1
25900,4,76,1,116,1,861,1,0,1,0,0,0,0,1
25900,4,76,1,116,1,807,1,0,1,0,0,0,0,1
25900,4,76,1,116,1,750,1,0,1,0,0,0,0,1
25900,4,76,1,116,1,819,1,0,1,0,0,0,0,1
25900,4,51,1,116,1,137,1,0,1,0,0,1,0,0
25900,5,67,1,116,1,111,1,0,1,0,0,0,1,0
25900,3,78,1,116,1,742,1,0,1,0,0,0,0,1
25900,5,145,1,190,1,659,1,0,1,0,0,0,0,1
25900,1,4,1,116,1,177,1,0,0,0,0,1,0,0
25900,3,39,1,116,1,25,1,0,0,0,0,0,0,0
25900,4,73,1,116,1,270,1,0,1,0,0,1,0,0
25900,2,64,1,136,1,101,0,0,1,0,0,0,1,0
25900,2,43,1,116,1,630,1,0,0,0,0,0,0,1
25900,4,100,1,150,1,608,1,0,1,0,0,0,0,1
25900,3,72,1,150,1,101,1,0,0,0,0,0,1,0
25900,3,44,1,136,1,333,0,0,0,0,0,0,1,0
25900,4,72,1,150,1,121,1,0,1,0,0,1,0,0
25900,4,55,1,116,1,86,1,0,1,0,0,0,0,0
25900,4,98,1,150,1,164,1,0,1,0,0,0,1,0
25900,3,72,1,150,1,98,1,0,0,0,0,0,1,0
25900,4,98,1,150,1,132,1,0,1,0,0,0,0,0
25900,4,72,1,150,1,611,1,0,0,1,0,0,0,1
25900,4,73,1,116,1,201,1,0,1,0,0,1,0,0
25900,2,25,1,150,1,695,1,0,0,0,0,0,0,1
25900,5,76,1,150,1,270,1,0,1,0,0,1,0,0
25900,3,19,1,136,1,262,0,0,1,0,0,1,0,0
25900,5,50,1,136,1,423,0,0,1,0,0,0,0,1
25900,4,81,1,116,1,101,1,0,1,0,0,0,1,0
25900,4,65,1,150,1,86,1,0,1,0,0,0,0,0
25900,4,73,1,116,1,146,1,0,1,0,0,0,0,0
25900,2,30,1,136,1,653,0,0,1,0,0,0,0,1
25900,4,78,1,150,1,184,1,0,1,0,0,1,0,0
25900,2,19,1,136,1,262,0,0,1,0,0,1,0,0
25900,3,45,1,136,1,164,0,0,1,0,0,0,1,0
25900,3,45,1,136,1,132,0,0,1,0,0,0,0,0
25900,4,45,1,136,1,190,0,0,1,0,0,1,0,0
25900,4,81,1,116,1,98,1,0,1,0,0,0,1,0
25900,5,50,1,136,1,276,0,0,0,0,1,1,0,0
25900,4,51,1,116,1,177,1,0,1,0,0,1,0,0
25900,2,49,1,116,1,83,1,0,1,0,0,0,1,0
25990,5,70,1,150,1,101,1,0,0,0,1,0,0,0
25990,4,65,1,150,1,935,1,0,1,0,0,0,0,1
25990,4,74,1,150,1,755,1,0,1,0,0,0,0,1
25990,4,30,1,136,1,588,0,0,1,0,0,0,0,1
25999,4,118,1,150,1,753,1,0,1,0,0,0,0,1
26000,5,53,1,116,1,166,1,0,0,0,0,1,0,0
26000,5,148,1,306,1,783,0,0,0,1,0,0,0,1
26000,5,71,1,116,1,129,1,0,1,0,0,0,1,0
26000,2,47,1,116,1,177,1,0,1,0,0,1,0,0
26300,5,95,1,190,1,65,1,0,1,0,0,0,0,0
26300,3,65,1,116,1,121,1,0,1,0,0,1,0,0
26399,2,73,1,150,1,485,1,0,1,0,0,0,0,1
26399,2,73,1,150,1,611,1,0,1,0,0,0,0,1
26399,2,73,1,150,1,177,1,0,1,0,0,1,0,0
26399,2,73,1,150,1,99,1,0,1,0,0,0,1,0
26399,2,73,1,150,1,25,1,0,1,0,0,0,0,0
26399,2,73,1,150,1,628,1,0,1,0,0,0,0,1
26400,4,102,1,150,1,234,1,0,1,0,0,0,0,0
26400,2,24,1,116,1,119,1,0,0,0,0,1,0,0
26400,4,68,1,150,1,101,1,0,1,0,0,0,0,0
26400,4,68,1,150,1,101,1,0,1,0,0,0,0,0
26400,4,54,1,116,1,124,1,0,1,0,0,0,0,0
26400,3,76,1,116,1,137,1,0,1,0,0,1,0,0
26400,3,70,1,116,1,222,1,0,1,0,0,1,0,0
26400,3,70,1,116,1,196,1,0,1,0,0,1,0,0
26400,4,102,1,150,1,86,1,0,1,0,0,0,0,0
26400,2,24,1,116,1,146,1,0,0,0,0,1,0,0
26400,3,76,1,116,1,177,1,0,1,0,0,1,0,0
26499,4,90,1,150,1,724,1,0,1,0,0,0,0,1
26499,4,11,1,116,1,504,1,0,1,0,0,0,0,1
26499,4,11,1,116,1,504,1,0,1,0,0,0,0,1
26500,4,79,1,150,1,381,1,0,1,0,0,0,1,0
26500,4,79,1,150,1,368,1,0,1,0,0,0,1,0
26500,3,86,1,116,1,101,1,0,1,0,0,0,1,0
26500,3,79,1,116,1,101,1,0,1,0,0,0,1,0
26500,5,118,1,306,1,128,0,0,0,1,0,0,0,0
26500,4,67,1,150,1,190,1,0,1,0,0,1,0,0
26500,4,64,1,116,1,98,1,0,1,0,0,0,1,0
26500,4,64,1,116,1,101,1,0,1,0,0,0,1,0
26500,3,77,1,116,1,186,1,0,1,0,0,0,0,0
26500,3,59,1,150,1,216,1,0,1,0,0,1,0,0
26500,3,77,1,116,1,86,1,0,1,0,0,0,0,0
26500,3,86,1,116,1,98,1,0,1,0,0,0,1,0
26500,3,79,1,116,1,98,1,0,1,0,0,0,1,0
26600,4,38,1,136,1,177,0,0,1,0,0,1,0,0
26800,4,70,1,116,1,623,1,0,0,0,1,0,0,1
26800,5,50,1,150,1,56,1,0,1,0,0,1,0,0
26900,3,16,1,136,1,256,0,0,0,1,0,1,0,0
26900,4,96,1,116,1,883,1,0,1,0,0,0,0,1
26900,5,45,1,150,1,861,1,0,0,0,0,0,0,1
26900,2,22,1,116,1,793,1,0,0,0,0,0,0,1
26900,4,86,1,116,1,807,1,0,1,0,0,0,0,1
26900,4,86,1,116,1,819,1,0,1,0,0,0,0,1
26900,4,86,1,116,1,861,1,0,1,0,0,0,0,1
26900,4,86,1,116,1,750,1,0,1,0,0,0,0,1
26900,4,62,1,116,1,57,1,0,1,0,0,0,0,0
26900,5,60,1,150,1,259,1,0,1,0,0,1,0,0
26900,3,73,1,150,1,86,1,0,1,0,0,0,0,0
26900,5,62,1,150,1,894,1,0,1,0,0,0,0,1
26900,5,104,1,150,1,623,1,0,0,0,1,0,0,1
26900,3,105,1,150,1,881,1,0,1,0,0,0,0,1
26900,2,15,1,136,1,857,0,0,1,0,0,0,0,1
26900,4,58,1,150,1,695,1,0,1,0,0,0,0,1
26900,3,12,1,136,1,262,0,0,1,0,0,1,0,0
26900,3,24,1,136,1,262,0,0,1,0,0,1,0,0
26900,2,21,1,136,1,262,0,0,1,0,0,1,0,0
26900,3,73,1,150,1,190,1,0,1,0,0,1,0,0
26900,4,58,1,150,1,771,1,0,0,0,1,0,0,1
26900,2,26,1,136,1,262,0,0,1,0,0,1,0,0
26900,3,17,1,136,1,262,0,0,1,0,0,1,0,0
26900,2,17,1,136,1,262,0,0,1,0,0,1,0,0
26900,2,19,1,136,1,262,0,0,1,0,0,1,0,0
26900,2,21,1,136,1,262,0,0,1,0,0,1,0,0
26900,2,19,1,136,1,262,0,0,1,0,0,1,0,0
26900,2,17,1,136,1,262,0,0,1,0,0,1,0,0
26900,5,61,1,116,1,807,1,0,1,0,0,0,0,1
26900,5,62,1,190,1,9,1,0,1,0,0,0,0,0
26900,4,78,1,150,1,168,1,0,1,0,0,1,0,0
26900,5,89,1,150,1,623,1,0,0,0,1,0,0,1
26900,3,23,1,116,1,121,1,0,1,0,0,1,0,0
26950,4,53,1,150,1,270,1,0,0,0,0,1,0,0
26999,3,89,1,265,1,87,0,0,1,0,0,0,1,0
26999,4,97,1,190,1,40,1,0,1,0,0,0,0,0
26999,4,125,1,190,1,882,1,0,1,0,0,0,0,1
27000,5,94,1,136,1,20,0,0,1,0,0,0,0,0
27000,4,78,1,150,1,101,1,0,1,0,0,0,1,0
27000,3,63,1,150,1,146,1,0,1,0,0,0,0,0
27000,4,66,1,116,1,101,1,0,1,0,0,0,1,0
27000,3,63,1,150,1,86,1,0,1,0,0,0,0,0
27000,4,66,1,116,1,98,1,0,1,0,0,0,1,0
27000,4,78,1,150,1,98,1,0,1,0,0,0,1,0
27099,4,91,1,306,1,130,0,0,0,1,0,0,1,0
27199,3,39,1,136,1,490,0,0,1,0,0,0,0,1
27200,4,72,1,136,1,65,0,0,1,0,0,0,0,0
27399,3,44,1,150,1,283,1,0,1,0,0,1,0,0
27399,3,44,1,150,1,130,1,0,1,0,0,0,1,0
27400,4,92,1,150,1,186,1,0,1,0,0,0,0,0
27400,3,100,1,116,1,101,1,0,1,0,0,0,1,0
27400,4,29,1,150,1,270,1,0,1,0,0,1,0,0
27400,4,92,1,150,1,86,1,0,1,0,0,0,0,0
27400,3,100,1,116,1,98,1,0,1,0,0,0,1,0
27499,3,50,1,150,1,177,1,0,1,0,0,1,0,0
27500,4,47,1,116,1,498,1,0,1,0,0,0,0,1
27500,5,38,1,116,1,156,1,0,1,0,0,0,0,0
27500,4,31,1,136,1,159,0,0,0,0,1,0,0,0
27500,4,39,1,116,1,738,1,0,1,0,0,0,0,1
27500,4,78,1,150,1,368,1,0,1,0,0,0,1,0
27500,4,78,1,150,1,381,1,0,1,0,0,0,1,0
27500,4,60,1,150,1,486,1,0,1,0,0,0,0,1
27500,2,108,1,150,1,121,1,0,1,0,0,1,0,0
27500,4,90,1,150,1,270,1,0,0,1,0,1,0,0
27500,4,60,1,150,1,611,1,0,1,0,0,0,0,1
27500,3,81,1,116,1,68,1,0,1,0,0,0,0,0
27500,3,81,1,116,1,83,1,0,1,0,0,0,0,0
27500,5,99,1,190,1,155,1,0,1,0,0,0,0,0
27500,4,85,1,150,1,56,1,0,1,0,0,1,0,0
27500,5,56,1,150,1,91,1,0,1,0,0,0,1,0
27500,5,58,1,136,1,286,0,0,1,0,0,1,0,0
27600,4,55,1,150,1,386,1,0,1,0,0,0,1,0
27600,3,29,1,136,1,177,0,0,1,0,0,1,0,0
27600,3,39,1,136,1,177,0,0,1,0,0,1,0,0
27699,3,50,1,150,1,99,1,0,1,0,0,0,1,0
27699,3,50,1,150,1,326,1,0,1,0,0,0,1,0
27699,3,50,1,150,1,611,1,0,1,0,0,0,0,1
27700,2,16,1,136,1,326,0,0,1,0,0,0,1,0
27800,2,70,1,150,1,204,1,0,1,0,0,1,0,0
27800,4,70,1,116,1,630,1,0,1,0,0,0,0,1
27800,1,16,1,136,1,275,0,0,1,0,0,1,0,0
27800,3,63,1,150,1,164,1,0,1,0,0,0,1,0
27800,3,63,1,150,1,132,1,0,1,0,0,0,0,0
27800,3,68,1,116,1,286,1,0,1,0,0,1,0,0
27890,4,66,1,190,1,356,1,0,1,0,0,0,1,0
27890,4,37,1,150,1,837,1,0,1,0,0,0,0,1
27900,3,74,1,116,1,158,1,0,1,0,0,0,1,0
27900,5,53,1,116,1,389,1,0,1,0,0,0,0,1
27900,1,23,1,109,1,628,0,0,0,0,0,0,0,1
27900,2,31,1,109,1,389,0,0,0,0,1,0,0,1
27900,4,70,1,190,1,210,1,0,0,0,0,0,1,0
27900,5,60,1,150,1,68,1,0,1,0,0,0,0,0
27900,4,62,1,150,1,101,1,0,1,0,0,0,1,0
27900,2,33,1,109,1,200,0,0,0,0,1,0,1,0
27900,4,35,1,150,1,156,1,0,1,0,0,1,0,0
27900,3,13,1,136,1,262,0,0,1,0,0,1,0,0
27900,2,15,1,136,1,262,0,0,1,0,0,1,0,0
27900,2,18,1,136,1,262,0,0,1,0,0,1,0,0
27900,4,99,1,190,1,195,1,0,1,0,0,0,0,0
27900,4,98,1,150,1,623,1,0,0,0,1,0,0,1
27900,1,20,1,136,1,178,0,0,1,0,0,1,0,0
27900,1,10,1,136,1,203,0,0,1,0,0,1,0,0
27900,4,75,1,150,1,764,1,0,1,0,0,0,0,1
27900,3,21,1,136,1,262,0,0,1,0,0,1,0,0
27900,3,21,1,136,1,262,0,0,1,0,0,1,0,0
27900,3,15,1,136,1,262,0,0,1,0,0,1,0,0
27900,4,90,1,150,1,802,1,0,1,0,0,0,0,1
27900,2,104,1,150,1,101,1,0,1,0,0,0,1,0
27900,2,104,1,150,1,98,1,0,1,0,0,0,1,0
27900,4,62,1,150,1,98,1,0,1,0,0,0,1,0
27950,4,34,1,116,1,326,1,0,1,0,0,0,1,0
27950,4,59,1,150,1,211,1,0,1,0,0,0,1,0
27990,4,49,1,150,1,188,1,0,1,0,0,1,0,0
27990,4,11,1,150,1,495,1,0,1,0,0,0,0,1
27990,3,90,1,150,1,881,1,0,1,0,0,0,0,1
27990,3,55,1,178,1,177,0,0,1,0,0,1,0,0
27999,2,40,1,136,1,326,0,0,1,0,0,0,1,0
28000,4,85,1,150,1,101,1,0,1,0,0,0,1,0
28000,3,42,1,150,1,620,1,0,1,0,0,0,0,1
28000,4,55,1,150,1,304,1,0,1,0,0,0,1,0
28000,3,49,1,136,1,177,0,0,1,0,0,1,0,0
28000,3,67,1,150,1,389,1,0,1,0,0,0,0,1
28000,4,85,1,150,1,98,1,0,1,0,0,0,1,0
28100,4,49,1,150,1,86,1,0,1,0,0,0,0,0
28200,4,69,1,190,1,193,1,0,1,0,0,1,0,0
28399,4,91,1,306,1,628,0,0,0,1,0,0,0,1
28400,3,18,1,136,1,206,0,0,1,0,0,1,0,0
28400,3,18,1,136,1,196,0,0,1,0,0,1,0,0
28500,5,112,1,150,1,177,1,0,1,0,0,1,0,0
28500,2,58,1,116,1,101,1,0,1,0,0,0,1,0
28500,3,60,1,136,1,126,0,0,1,0,0,1,0,0
28500,2,39,1,116,1,750,1,0,0,0,0,0,0,1
28500,3,30,1,116,1,389,1,0,1,0,0,0,0,1
28500,4,94,1,190,1,104,1,0,1,0,0,0,1,0
28500,2,58,1,116,1,98,1,0,1,0,0,0,1,0
28700,4,74,1,150,1,156,1,0,1,0,0,0,0,0
28700,2,38,1,136,1,750,0,0,0,0,0,0,0,1
28800,4,39,1,136,1,142,0,0,1,0,0,0,0,0
28800,5,40,1,150,1,20,1,0,0,0,1,0,0,0
28800,5,51,1,116,1,120,0,0,1,0,0,0,1,0
28800,3,51,1,150,1,750,1,0,1,0,0,0,0,1
28800,2,40,1,116,1,200,1,0,1,0,0,0,1,0
28800,4,14,1,116,1,292,1,0,0,0,1,0,1,0
28890,3,29,1,150,1,178,1,0,1,0,0,1,0,0
28890,1,29,1,116,1,178,1,0,1,0,0,1,0,0
28900,5,27,1,136,1,178,0,0,1,0,0,1,0,0
28900,3,84,1,150,1,270,1,0,1,0,0,1,0,0
28900,2,7,1,150,1,92,1,0,0,0,0,0,1,0
28900,2,24,1,150,1,119,1,0,1,0,0,0,0,0
28900,5,67,1,306,1,275,0,0,0,1,0,1,0,0
28900,4,63,1,150,1,228,1,0,1,0,0,0,0,0
28900,4,61,1,116,1,389,1,0,1,0,0,0,0,1
28900,1,16,1,136,1,177,0,0,1,0,0,1,0,0
28900,4,116,1,306,1,99,0,0,0,1,0,0,1,0
28900,2,22,1,136,1,276,0,0,1,0,0,1,0,0
28900,1,16,1,136,1,262,0,0,1,0,0,1,0,0
28900,1,40,1,116,1,86,1,0,1,0,0,0,0,0
28900,4,63,1,150,1,861,1,0,1,0,0,0,0,1
28900,4,63,1,150,1,86,1,0,1,0,0,0,0,0
28900,1,9,1,109,1,216,0,0,0,0,0,1,0,0
28900,3,15,1,136,1,262,0,0,1,0,0,1,0,0
28900,4,52,1,136,1,208,0,0,1,0,0,1,0,0
28900,2,19,1,136,1,262,0,0,1,0,0,1,0,0
28900,1,18,1,136,1,262,0,0,1,0,0,1,0,0
28900,3,38,1,150,1,184,1,0,1,0,0,1,0,0
28980,3,38,1,150,1,25,1,0,1,0,0,0,0,0
28990,4,60,1,265,1,99,0,0,1,0,0,0,0,0
28990,4,55,1,150,1,326,1,0,1,0,0,0,1,0
28990,4,77,1,150,1,788,1,0,1,0,0,0,0,1
28990,2,20,1,150,1,132,1,0,1,0,0,0,0,0
28990,4,83,1,306,1,213,0,0,0,1,0,0,1,0
28999,2,73,1,150,1,490,1,0,1,0,0,0,0,1
28999,1,30,1,136,1,326,0,0,1,0,0,0,1,0
29000,3,83,1,150,1,68,1,0,1,0,0,0,0,0
29000,5,65,1,150,1,158,1,0,1,0,0,0,0,0
29000,5,65,1,150,1,86,1,0,1,0,0,0,0,0
29300,3,59,1,150,1,246,1,0,1,0,0,1,0,0
29400,4,42,1,150,1,184,1,0,1,0,0,0,0,0
29400,4,42,1,150,1,86,1,0,1,0,0,0,0,0
29490,3,17,1,136,1,286,0,0,0,0,0,1,0,0
29499,3,44,1,150,1,490,1,0,1,0,0,0,0,1
29499,4,74,1,265,1,177,0,0,1,0,0,1,0,0
29499,4,74,1,265,1,750,0,0,1,0,0,0,0,1
29499,4,74,1,265,1,99,0,0,1,0,0,0,1,0
29499,4,74,1,265,1,326,0,0,1,0,0,0,1,0
29499,4,74,1,265,1,628,0,0,1,0,0,0,0,1
29499,4,74,1,265,1,611,0,0,1,0,0,0,0,1
29500,2,48,1,116,1,121,1,0,1,0,0,1,0,0
29500,4,53,1,190,1,68,1,0,1,0,0,0,0,0
29500,2,88,1,116,1,101,1,0,1,0,0,0,1,0
29500,5,75,1,306,1,724,0,0,0,1,0,0,0,1
29500,4,99,1,190,1,195,1,0,1,0,0,0,0,0
29500,5,100,1,190,1,638,1,0,1,0,0,0,0,1
29500,3,71,1,150,1,750,1,0,1,0,0,0,0,1
29500,2,79,1,150,1,843,1,0,1,0,0,0,0,1
29500,2,30,1,116,1,186,1,0,1,0,0,0,0,0
29500,4,82,1,190,1,454,1,0,1,0,0,0,0,1
29500,2,30,1,116,1,86,1,0,1,0,0,0,0,0
29500,2,88,1,116,1,98,1,0,1,0,0,0,1,0
29600,2,30,1,109,1,200,0,0,0,0,1,0,1,0
29699,2,28,1,136,1,99,0,0,1,0,0,0,1,0
29699,2,28,1,136,1,485,0,0,1,0,0,0,0,1
29699,2,28,1,136,1,130,0,0,1,0,0,0,1,0
